"id","part_number","name","price","currency_id"
1524,45637,"Nokia 5130 - заглушка USB (original), цвет: Blue",50,1
1525,45636,"Nokia 5130 - заглушка USB (original), цвет: Red",50,1
1526,44355,"Nokia 5130 XpressMusic - задняя панель в сборе  (original), цвет: Blue",300,1
1527,44356,"Nokia 5130 XpressMusic - задняя панель в сборе  (original), цвет: Red",300,1
1528,44354,"Nokia 5130 XpressMusic - задняя панель в сборе  (original), цвет: Warm Silver ",300,1
1529,36052,"Nokia 5130 XpressMusic - крышка АКБ (original), цвет: Blue",200,1
1530,36051,"Nokia 5130 XpressMusic - крышка АКБ (original), цвет: Red",150,1
1531,44353,"Nokia 5130 XpressMusic - крышка АКБ (original), цвет: Warm Silver",150,1
1532,36043,"Nokia 5130 XpressMusic - передняя панель корпуса (original), цвет: Black, Blue",200,1
1533,36042,"Nokia 5130 XpressMusic - передняя панель корпуса (original), цвет: Black, Red",200,1
1534,28771,"Nokia 5140i - средняя часть корпуса (original)",100,1
1535,33600,"Nokia 5200 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original),  White, Red",50,1
1536,33316,"Nokia 5200, 5300, 6101, 6103, 6300 - винт для крепления (1.6X4.5, original), цвет: Silver (F)",50,1
1537,35142,"Nokia 5220 XpressMusic - передняя панель корпуса с защитным стеклом (original), цвет: Blue (F)",150,1
1538,35143,"Nokia 5220 XpressMusic - передняя панель корпуса с защитным стеклом (original), цвет: Red (X)",350,1
1539,35150,"Nokia 5220 XpressMusic - средняя часть корпуса (original), цвет: Blue",300,1
1540,35151,"Nokia 5220 XpressMusic - средняя часть корпуса (original), цвет: Red",50,1
1541,41628,"Nokia 5228, 5230 - крышка АКБ (original), цвет: Gun",150,1
1542,41626,"Nokia 5228, 5230 - накладка задней части корпуса с боковыми клавишами (original), цвет: Black",200,1
1543,38578,"Nokia 5228, 5230 - передняя панель корпуса (original), цвет: Silver",250,1
1544,41625,"Nokia 5228, 5230 - передняя панель корпуса (original), цвет: Titanium",250,1
1545,38582,"Nokia 5228, 5230 XM - накладка задней части корпуса с боковыми клавишами (original), цвет: White",150,1
1547,38585,"Nokia 5228, 5230 XpressMusic - крышка АКБ (original), цвет: Blue",100,1
1548,38584,"Nokia 5228, 5230 XpressMusic - крышка АКБ (original), цвет: Silver",250,1
1549,38579,"Nokia 5228, 5230 XpressMusic, 5235 - площадка дисплея с подклавиатурной платой и динамиком (original)",450,1
1550,45067,"Nokia 5228, 5230 XpressMusic, 5235 - экран сенсорной панели (original)",100,1
1551,35697,"Nokia 5228, 5230, 5235, 5700, 5800, 5800 Navi - винт для крепления (RF1.6X6.0 PAN3.2X0.5, original) (F)",50,1
1552,38581,"Nokia 5230 XpressMusic - задняя панель в сборе со звонком полифоническим (original)",250,1
1553,44311,"Nokia 5230 XpressMusic - крышка АКБ (original), цвет: illuvial Grey",250,1
1554,41627,"Nokia 5230 XpressMusic - крышка АКБ (original), цвет: Pink",150,1
1555,41630,"Nokia 5230 XpressMusic - крышка АКБ (original), цвет: Purple",150,1
1556,41629,"Nokia 5230 XpressMusic - крышка АКБ (original), цвет: Red",100,1
1557,44310,"Nokia 5230 XpressMusic - передняя панель корпуса (original), цвет: Chrome",250,1
1558,42135,"Nokia 5235 - крышка АКБ (original), цвет: Black Matt",150,1
1559,42134,"Nokia 5235 - крышка АКБ (original), цвет: White Matt",150,1
1560,42133,"Nokia 5235 - накладка задней части корпуса с боковыми клавишами (original), цвет: Black Matt",150,1
1561,42132,"Nokia 5235 - накладка задней части корпуса с боковыми клавишами (original), цвет: White Matt",200,1
1562,42130,"Nokia 5235 - передняя панель корпуса (original), цвет: Ice Blue",250,1
1563,43770,"Nokia 5250 - винт для крепления (original, M1.4X2.6 mm)",,1
1564,43771,"Nokia 5250 - винт для крепления (original, M1.4X3.4 mm)",,1
1565,43772,"Nokia 5250 - винт для крепления (original, M1.5X3.6 mm)",,1
1566,43786,"Nokia 5250 - заглушка корпуса - верхняя (original)",100,1
1567,43787,"Nokia 5250 - заглушка корпуса - нижняя (original)",100,1
1568,43768,"Nokia 5250 - задняя панель корпуса в сборе (original), цвет: Blue",450,1
1569,43767,"Nokia 5250 - задняя панель корпуса в сборе (original), цвет: Dark Grey",450,1
1570,43769,"Nokia 5250 - задняя панель корпуса в сборе (original), цвет: Red",400,1
1571,43766,"Nokia 5250 - крышка АКБ (original), цвет: Blue",100,1
1572,43764,"Nokia 5250 - крышка АКБ (original), цвет: Dark Grey",150,1
1573,43765,"Nokia 5250 - крышка АКБ (original), цвет: Red",100,1
1574,43780,"Nokia 5250 - передняя панель корпуса в сборе с сенсорным стеклом (original)",1280,1
1575,43789,"Nokia 5250 - установочная площадка дисплея (original)",,1
1576,26249,"Nokia 5300 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original),  White, Grey",50,1
1577,32810,"Nokia 5300 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original),  White, Red",50,1
1578,32840,"Nokia 5300 - внешняя панель нижнего слайдера с окошком камеры (original), цвет: White, Grey",50,1
1579,45049,"Nokia 5310 - крышка АКБ (original), цвет: Black",150,1
1580,34799,"Nokia 5310 - крышка АКБ (original), цвет: Blue",150,1
1581,34798,"Nokia 5310 - крышка АКБ (original), цвет: Red",150,1
1582,43612,"Nokia 5310 - крышка камеры (original), цвет: Black",150,1
1583,34876,"Nokia 5310 - крышка камеры (original), цвет: Dark Grey",150,1
1584,45048,"Nokia 5310 - передняя панель с боковыми клавишами (original), цвет: Black",200,1
1585,43611,"Nokia 5310 - передняя панель с боковыми клавишами (original), цвет: Black, Pink",200,1
1586,34792,"Nokia 5310 - передняя панель с боковыми клавишами (original), цвет: Black, Red",150,1
1587,34878,"Nokia 5310 - средняя часть корпуса в сборе с вибро, разъемом зарядки и зв. полиф (original)",500,1
1588,35160,"Nokia 5320 XpressMusic - задняя панель корпуса в сборе (original), цвет: Blue",600,1
1589,35161,"Nokia 5320 XpressMusic - задняя панель корпуса в сборе (original), цвет: Red",650,1
1590,35166,"Nokia 5320 XpressMusic - крышка АКБ (original), цвет: Black",150,1
1591,35165,"Nokia 5320 XpressMusic - крышка антенны с окошком видеокамеры (original) цвет: Black",150,1
1592,35155,"Nokia 5320 XpressMusic - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",200,1
1593,42290,"Nokia 5330 - внешняя панель верхнего cлайдера с защитным стеклом дисплея (original), цвет: Black",850,1
1594,42294,"Nokia 5330 - внешняя панель нижнего слайдера в сборе (original), цвет: Black",450,1
1595,44552,"Nokia 5330 - внешняя панель нижнего слайдера в сборе (original), цвет: White",,1
1596,42293,"Nokia 5330 - декоративная вставка корпуса (original), цвет: Silver",100,1
1597,42295,"Nokia 5330 - крышка АКБ (original), цвет: Black",250,1
1598,42291,"Nokia 5330 - средняя часть, механизм смещения с межплатным шлейфом (original)",1350,1
1599,32906,"Nokia 5500 - крышка АКБ (original), цвет: Yellow",100,1
1600,38673,"Nokia 5530 XpressMusic - винт для крепления (M1.4X2.5, original)",50,1
1601,38672,"Nokia 5530 XpressMusic - винт для крепления (original, M1.6X6.5 mm)",50,1
1602,38676,"Nokia 5530 XpressMusic - задняя панель корпуса в сборе (original), цвет: Black",450,1
1603,38677,"Nokia 5530 XpressMusic - задняя панель корпуса в сборе (original), цвет: White",450,1
1604,38680,"Nokia 5530 XpressMusic - крышка АКБ (original), цвет: Black",150,1
1605,38681,"Nokia 5530 XpressMusic - крышка АКБ (original), цвет: White, Blue",200,1
1606,38682,"Nokia 5530 XpressMusic - крышка АКБ (original), цвет: White, Pink",200,1
1607,38668,"Nokia 5530 XpressMusic - передняя панель корпуса (original), цвет: Black, Red",750,1
1608,38669,"Nokia 5530 XpressMusic - передняя панель корпуса (original), цвет: White, Blue",700,1
1609,38671,"Nokia 5530 XpressMusic - передняя панель корпуса (original), цвет: White, Pink",800,1
1610,38675,"Nokia 5530 XpressMusic - рамка дисплея с динамиком, звонком полифоническим и микрофоном (original)",550,1
1611,34600,"Nokia 5610 - внешняя панель верхнего слайдера с защитным стеклом (original), цвет:Red, Black (F)",400,1
1612,34599,"Nokia 5610 - внешняя панель верхнего слайдера с защитным стеклом дисплея  (original), цвет: Black",450,1
1613,34974,"Nokia 5610 - внешняя панель нижнего слайдера (original), цвет: Gunmetal",500,1
1614,34810,"Nokia 5610 - крышка АКБ (original), цвет: Blue",150,1
1615,34809,"Nokia 5610 - крышка АКБ (original), цвет: Red",200,1
1616,36898,"Nokia 5610 - подложка клавиатуры выбора функций меню (original)",50,1
1617,34565,"Nokia 5610 - средняя часть, механизм смещения (original)",500,1
1618,40612,"Nokia 5610, 5730 XpressMusic - винт для крепления (M1.4X3.4, original), цвет: Silver",50,1
1619,34917,"Nokia 5700 - крышка АКБ (original), цвет: Black",150,1
1620,38281,"Nokia 5730 XpressMusic - винт для крепления (original, M1.4x2.5 mm)",50,1
1621,38286,"Nokia 5730 XpressMusic - винт для крепления (original, M1.4X4.5 mm)",50,1
1622,38285,"Nokia 5730 XpressMusic - винт для крепления (original, M1.6X4.5 mm)",50,1
1623,38287,"Nokia 5730 XpressMusic - винт для крепления (original, M1.8X3 mm)",50,1
1624,38278,"Nokia 5730 XpressMusic - внешняя панель верхнего слайдера (original), цвет: Dark",850,1
1625,38284,"Nokia 5730 XpressMusic - декоративная рамка клавиатуры набора текста (original), цвет: Monochrome",150,1
1626,38283,"Nokia 5730 XpressMusic - декоративная рамка клавиатуры набора текста (original), цвет: Red (Н.П,)",100,1
1627,38288,"Nokia 5730 XpressMusic - крышка АКБ (original), цвет: Cairo Black",300,1
1628,38289,"Nokia 5730 XpressMusic - накладная рамка внешней панели нижнего слайдера (original)",100,1
1629,38280,"Nokia 5730 XpressMusic - средняя часть, механизм смещения (original)",650,1
1630,35699,"Nokia 5800 - задняя панель в сборе со звонком полифоническим (комплект 2шт.) (original)",500,1
1631,43596,"Nokia 5800 - крышка АКБ со стилусом (original), цвет: Black",300,1
1632,35703,"Nokia 5800 - крышка АКБ со стилусом (original), цвет: Blue",300,1
1633,35702,"Nokia 5800 - крышка АКБ со стилусом (original), цвет: Red",350,1
1634,43592,"Nokia 5800 - накладка задней части корпуса с боковыми клавишами (original), цвет: Black",300,1
1635,43591,"Nokia 5800 - накладка задней части корпуса с боковыми клавишами и шайбой (original), цвет: Black",300,1
1636,35700,"Nokia 5800 - накладка задней части корпуса с боковыми клавишами и шайбой (original), цвет: Blue",300,1
1637,35701,"Nokia 5800 - накладка задней части корпуса с боковыми клавишами и шайбой (original), цвет: Red",300,1
1638,43597,"Nokia 5800 - передняя панель корпуса (original), цвет: Black",150,1
1639,35708,"Nokia 5800 - передняя панель корпуса (original), цвет: Blue",200,1
1640,35707,"Nokia 5800 - передняя панель корпуса (original), цвет: Red",200,1
1641,43595,"Nokia 5800 Navigator - крышка АКБ со стилусом (original), цвет: Black",350,1
1642,43594,"Nokia 5800 Navigator - накладка задней части корпуса с боковыми клавишами (original), цвет: Black",300,1
1643,43593,"Nokia 5800 Navigator - передняя панель корпуса (original), цвет: Gun Metal",200,1
1644,45066,"Nokia 5800, 5800 Navigator - рамка сенсорной панели (original)",250,1
1645,46085,"Nokia 603 - задняя панель корпуса (original), цвет: Black",,1
1646,46081,"Nokia 603 - крышка АКБ (original), цвет: Black",,1
1647,46083,"Nokia 603 - крышка АКБ (original), цвет: MAGENTA",,1
1648,46082,"Nokia 603 - крышка АКБ (original), цвет: White",,1
1649,46079,"Nokia 603 - сенсорное стекло в сборе с передней панелью корпуса (original), цвет: Black",,1
1650,46080,"Nokia 603 - сенсорное стекло в сборе с передней панелью корпуса (original), цвет: White",,1
1651,29556,"Nokia 6030 - накладка верхней части корпуса (original), цвет: CHAMPAGNE",50,1
1652,29540,"Nokia 6030 - накладка верхней части корпуса (original), цвет: Silver",50,1
1653,29553,"Nokia 6030 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: CHAMPAGNE",100,1
1654,29903,"Nokia 6060 - крышка АКБ (original), цвет: Silver",50,1
1655,29899,"Nokia 6060 - крышка антенны и поворотного элемента флипа (original), цвет: Black",50,1
1656,29900,"Nokia 6060 - крышка антенны и поворотного элемента флипа (original), цвет: Silver",50,1
1657,29896,"Nokia 6060 - рамка клавиатуры (original), цвет: Black",50,1
1658,29898,"Nokia 6060 - средняя часть нижнего флипа (original)",100,1
1659,28680,"Nokia 6101 - внешняя панель верхнего флипа с защитными стеклами дисплея и ви (original)White",100,1
1660,32901,"Nokia 6103 - внешняя панель верхнего флипа с защитным стеклом дисплея (original) Blue",100,1
1661,32856,"Nokia 6103 - внешняя панель нижнего флипа с фиксатором крышки АКБ, зв. пол. (original), Silver",150,1
1662,32948,"Nokia 6103 - внутренние панели верхнего и нижнего флипов с межплатным шлейфом в сборе(original)Silve",200,1
1663,32863,"Nokia 6103 - декоративная панель антенны и поворотного элемента флипа (original) Blue",50,1
1664,32864,"Nokia 6103 - декоративная панель антенны и поворотного элемента флипа (original) Red",50,1
1665,32523,"Nokia 6103 - крышка АКБ (original), цвет: Black",100,1
1666,43918,"Nokia 6110 Navigator - винт для крепления (original, M1.4x5 mm)",50,1
1667,34201,"Nokia 6110 Navigator - внешняя панель слайдера с защитным стеклом дисплея (original),  Black",150,1
1668,34269,"Nokia 6110 Navigator - крышка АКБ c подвижной шторкой камеры (original), цвет: Black",300,1
1669,34886,"Nokia 6110 Navigator - крышка АКБ c подвижной шторкой камеры (original), цвет: White",350,1
1670,34204,"Nokia 6110 Navigator - средняя часть, механизм смещения корпуса  (original), цвет: White",200,1
1671,34205,"Nokia 6110 Navigator, E72, E90 - винт для крепления (M1.4X5.0, original)",50,1
1672,34206,"Nokia 6110Navigator - заглушка разъема USB (original), цвет Silver",50,1
1673,30009,"Nokia 6111 - винт для крепления (original, 1.8X5.3 mm) (F)",50,1
1674,29994,"Nokia 6111 - средняя часть, механизм смещения корпуса  (original), цвет: Black",150,1
1675,29997,"Nokia 6111 - средняя часть, механизм смещения корпуса (original), цвет: Silver",150,1
1676,45059,"Nokia 6120 Classic - заглушка считывателя карты памяти (original), цвет: Black",50,1
1677,43958,"Nokia 6120 Classic - крышка АКБ (original), цвет: Black",150,1
1678,43962,"Nokia 6120 Classic - крышка АКБ (original), цвет: Pink",150,1
1679,43961,"Nokia 6120 Classic - крышка АКБ (original), цвет: White",150,1
1680,34217,"Nokia 6120 Classic - крышка антенны с окном видеокамеры (original), цвет: Black",150,1
1681,43963,"Nokia 6120 Classic - крышка антенны с окном видеокамеры (original), цвет: White",150,1
1682,45060,"Nokia 6120 Classic - металлическая пластина этикетки (original)",50,1
1683,45063,"Nokia 6120 Classic - передняя панель корпуса (original), цвет: Glossy",150,1
1684,34209,"Nokia 6120 Classic - передняя панель корпуса (original), цвет: Silver",150,1
1685,32898,"Nokia 6125 - внешняя панель верхнего флипа с защитным стеклом дисплея (original) Black",150,1
1686,23655,"Nokia 6125 - внешняя панель верхнего флипа с защитным стеклом дисплея (original) White, Red",150,1
1687,32852,"Nokia 6125 - внутренняя панель верхнего флипа c  пов. элемента (original), цвет: Black (X)",100,1
1688,33639,"Nokia 6125 - крышка АКБ (original), цвет: Red",150,1
1689,32914,"Nokia 6131 - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Silver",100,1
1690,32902,"Nokia 6131 - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Silver, Red",250,1
1691,32857,"Nokia 6131 - внешняя панель нижнего флипа с боковыми клавишами (original), Silver",500,1
1692,33328,"Nokia 6131 - декоративная накладка внутренней панели верхнего флипа (original), цвет: Black",200,1
1693,32213,"Nokia 6131 - заглушка шарнира левая (original), цвет: Black",50,1
1694,32212,"Nokia 6131 - заглушка шарнира правая (original), цвет: Black",50,1
1695,27807,"Nokia 6151 - крышка АКБ с окном видеокамеры (original), цвет: Black",150,1
1696,32845,"Nokia 6151 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",150,1
1697,27843,"Nokia 6170 - наруж панель верхн.флипа+полиф.звон+антенна (original), цвет: Grey",250,1
1698,35179,"Nokia 6210 Navigator - крышка АКБ с окошком видеокамеры (original), цвет: Red",120,1
1699,35167,"Nokia 6210 Navigator - перед панель верх слайдера с защитным стеклом дисплея (original), цвет Black",200,1
1700,38828,"Nokia 6210 Navigator - средняя часть, механизм смещения (original) (X)",250,1
1701,36086,"Nokia 6220 Classic - задняя панель корпуса с разъемом зарядки (original), цвет: Black (X,F)",350,1
1702,36088,"Nokia 6220 Classic - крышка АКБ (original), цвет: Black (X,F)",200,1
1703,36076,"Nokia 6220 Classic - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",500,1
1704,27526,"Nokia 6230 - декоративн накладка передней панели(original), цвет: Silver",50,1
1705,28421,"Nokia 6230i - задняя панель корпуса (original), цвет: Black",100,1
1706,28292,"Nokia 6230i - задняя панель корпуса (original), цвет:Silver+Black",100,1
1707,36993,"Nokia 6233 - задняя панель корпуса в сборе с динамиком (original), цвет: Dark Silver (Н.П.)",750,1
1708,44072,"Nokia 6233 - крышка АКБ (original), цвет: Blue",100,1
1709,44073,"Nokia 6233 - крышка АКБ (original), цвет: Brown",100,1
1710,33582,"Nokia 6233 - крышка АКБ (original), цвет: Clear White",50,1
1711,32909,"Nokia 6233 - крышка антенны (original) цвет: Black (Н.П.)",150,1
1712,44074,"Nokia 6233 - крышка антенны (original) цвет: Silver Alloy",100,1
1713,37651,"Nokia 6233 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Black",700,1
1714,37650,"Nokia 6233 - передняя панель корпуса с защитным стеклом дисплея (original), цвет:Silver",150,1
1715,27878,"Nokia 6260 - внешняя панель нижнего флипа с фиксатором крышки АКБ(original), цвет: Silver",100,1
1716,27521,"Nokia 6260 - крышка АКБ (original), цвет: Black Coffee",160,1
1717,35004,"Nokia 6267 - декоративная панель поворотного механизма (original), цвет Lavender",50,1
1718,35002,"Nokia 6267 - декоративная панель поворотного механизма (original), цвет Orange",50,1
1719,29878,"Nokia 6270 - внешняя панель нижнего слайдера (original)",150,1
1720,32977,"Nokia 6270 - декоративная накладка с клавишей ""ON, OFF"" (original), цвет: for Blue",50,1
1721,29879,"Nokia 6270 - крышка АКБ (original), цвет: Dark Brown",100,1
1722,29888,"Nokia 6270 - площадка LCD и подклавиатурной платы с разъемами LCD и шлейфа (original)",100,1
1723,29876,"Nokia 6270 - рамка клавиатуры (original)",50,1
1724,33307,"Nokia 6270 - рамка клавиатуры набора номера (original), цвет: Painted Blue",50,1
1725,29875,"Nokia 6270 - средняя часть корпуса с антенной, светодиодом камеры (original)",300,1
1726,34215,"Nokia 6290 - декоративная накладка поворотного механизма (original), цвет Silver",50,1
1727,44686,"Nokia 6300 - заглушка USB (original), цвет: Black",50,1
1728,44687,"Nokia 6300 - заглушка USB (original), цвет: Red",50,1
1729,43643,"Nokia 6300 - заглушка USB (original), цвет: White",50,1
1730,34219,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: Black (F)",1050,1
1731,35012,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: Choko",400,1
1732,37678,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: Gold",400,1
1733,43996,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: Matt Black (Н.П.)",600,1
1734,43600,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: Red",350,1
1735,43601,"Nokia 6300 - задняя панель корпуса в сборе (original): цвет: White",350,1
1736,34220,"Nokia 6300 - крышка АКБ (original), цвет Metal, Silver",150,1
1737,34785,"Nokia 6300 - крышка АКБ (original), цвет: Black (Н.П.)",350,1
1738,35013,"Nokia 6300 - крышка АКБ (original), цвет: Choko",450,1
1739,37679,"Nokia 6300 - крышка АКБ (original), цвет: Gold",350,1
1740,35011,"Nokia 6300 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Choko",500,1
1741,37677,"Nokia 6300 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Gold",650,1
1742,34779,"Nokia 6300 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Red",400,1
1743,34218,"Nokia 6300 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Silver (F)",850,1
1744,34780,"Nokia 6300 - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",450,1
1745,45634,"Nokia 6303 - заглушка USB (original), цвет: Matt Black",100,1
1746,37903,"Nokia 6303, 6303i - задняя панель корпуса в сборе (original), цвет: Matt Black",500,1
1747,41657,"Nokia 6303, 6303i - крышка АКБ (original), цвет: Feminine",500,1
1748,37904,"Nokia 6303, 6303i - крышка АКБ (original), цвет: Matt Black",250,1
1749,37905,"Nokia 6303, 6303i - крышка АКБ (original), цвет: Steel",300,1
1750,41654,"Nokia 6303, 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Feminine",450,1
1751,37897,"Nokia 6303, 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Matt Black",450,1
1752,37898,"Nokia 6303, 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Steel",450,1
1753,45635,"Nokia 6303i - заглушка USB (original), цвет: Chestnut",100,1
1754,41655,"Nokia 6303i - задняя панель корпуса в сборе (original), цвет: Chestnut",550,1
1755,44495,"Nokia 6303i - задняя панель корпуса в сборе (original), цвет: Khaki Gold",550,1
1756,44496,"Nokia 6303i - задняя панель корпуса в сборе (original), цвет: White",650,1
1757,41656,"Nokia 6303i - крышка АКБ (original), цвет: Chestnut",300,1
1758,44493,"Nokia 6303i - крышка АКБ (original), цвет: Khaki Gold",450,1
1759,44494,"Nokia 6303i - крышка АКБ (original), цвет: Light Silver",250,1
1760,41653,"Nokia 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Chestnut",500,1
1761,44499,"Nokia 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: Khaki Gold",650,1
1762,44500,"Nokia 6303i - передняя панель корпуса с защитным стеклом дисплея (original), цвет: White",550,1
1763,34795,"Nokia 6500 Classic - верхняя панель корпуса (original), цвет: Black (Н.П.)",550,1
1764,34832,"Nokia 6500 Classic - верхняя панель корпуса (original), цвет: Brown",850,1
1766,34766,"Nokia 6500 Classic - верхняя панель корпуса (original), цвет: Silver (F)",850,1
1767,34836,"Nokia 6500 Classic - заглушка верхней части корпуса (original), цвет: Black",100,1
1768,34959,"Nokia 6500 Classic - заглушка верхней части корпуса (original), цвет: Brown",100,1
1769,34768,"Nokia 6500 Classic - заглушка верхней части корпуса (original), цвет: Silver",100,1
1770,34835,"Nokia 6500 Classic - крышка АКБ (original), цвет: Black",200,1
1771,36889,"Nokia 6500 Classic - крышка АКБ (original), цвет: Brown",200,1
1772,34767,"Nokia 6500 Classic - крышка АКБ (original), цвет: Silver",150,1
1773,34837,"Nokia 6500 Classic - средняя часть корпуса со звонком полифоническим (original)",900,1
1774,34935,"Nokia 6500 Slide - внешняя панель верхнего слайдера с защитным стеклом (original), цвет Black (X,F)",950,1
1775,34936,"Nokia 6500 Slide - внешняя панель верхнего слайдера с защитным стеклом (original), цвет Silver (F)",1100,1
1776,34955,"Nokia 6500 Slide - внешняя панель нижнего слайдера (original), цвет Silver, Black (X,F)",1150,1
1777,34957,"Nokia 6500 Slide - крышка АКБ (original), цвет: Silver (X,F)",700,1
1778,34185,"Nokia 6500 Slide - средняя часть, механизм смещения (original)",500,1
1779,34911,"Nokia 6555 - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Red",100,1
1780,34913,"Nokia 6555 - крышка АКБ (original), цвет: Black",50,1
1781,35599,"Nokia 6600 Fold - винт для крепления (original, M1.20x0.25x2.60 mm)",50,1
1782,35343,"Nokia 6600 Fold - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Black",550,1
1783,35344,"Nokia 6600 Fold - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Purple",500,1
1784,35358,"Nokia 6600 Fold - внутренняя панель нижнего флипа в сборе (original), цвет: Black",250,1
1785,35359,"Nokia 6600 Fold - внутренняя панель нижнего флипа в сборе (original), цвет: Purple (F)",200,1
1786,35364,"Nokia 6600 Fold - крышка АКБ (original), цвет: Black",550,1
1787,35365,"Nokia 6600 Fold - крышка АКБ (original), цвет: Purple",550,1
1788,35350,"Nokia 6600 Fold - поворотный элемент корпуса - стержень (original)",100,1
1789,35818,"Nokia 6600 Slide -  средняя часть, механизом смещения в сборе со шлейфом межплатным (original)",3150,1
1790,35814,"Nokia 6600 Slide - винт для крепления (original, M1.4 x 1.7 mm)",50,1
1791,35823,"Nokia 6600 Slide - винт для крепления (original, M1.4 x 2.1 mm)",50,1
1792,35821,"Nokia 6600 Slide - винт для крепления (original, M1.4 x 5.8 mm)",50,1
1793,35812,"Nokia 6600 Slide - внешняя панель верхнего cлайдера с защитным стеклом (original),  цвет Black (X,F)",900,1
1794,35824,"Nokia 6600 Slide - крышка АКБ (original), цвет: Black (F)",2250,1
1795,35815,"Nokia 6600 Slide - установочная рамка дисплея с динамиком (original)",450,1
1796,39826,"Nokia 6600i Slide - внешняя панель верхнего cлайдера  (original),  цвет: Black (X,F)",1290,1
1797,39825,"Nokia 6600i Slide - внешняя панель верхнего cлайдера с защитным стеклом  (original), цвет: Silver",750,1
1798,39840,"Nokia 6600i Slide - внешняя панель нижнего cлайдера в сборе (original), цвет: Black",900,1
1799,39839,"Nokia 6600i Slide - внешняя панель нижнего cлайдера в сборе (original), цвет: Silver",900,1
1800,39832,"Nokia 6600i Slide - крышка АКБ (original), цвет: Black",1350,1
1801,39831,"Nokia 6600i Slide - крышка АКБ (original), цвет: Silver",900,1
1802,32203,"Nokia 6610 - задняя панель корпуса (original), цвет: Black",100,1
1803,32206,"Nokia 6610 - задняя панель корпуса (original), цвет: Grey",100,1
1804,28035,"Nokia 6610, 6610i, 7210, 7250, 7250i - пружина фиксатора задней панели (original, Part 9510845)",50,1
1805,28038,"Nokia 6610, 6610i, 7210, 7250, 7250i - стекло ИК-порта (original)",50,1
1806,26947,"Nokia 6610, 7210 - средняя часть корпуса c полифоническим звонком и конт ант (original), цвет: темный",200,1
1807,28504,"Nokia 6610i - задняя панель корпуса с защитным стеклом модуля видеока (original),Dark Blue",100,1
1808,28116,"Nokia 6630 - заглушка-фиксатор MMC карты (original)",50,1
1809,29576,"Nokia 6630 - передняя панель с защитным стеклом дисплея (original), цвет: RUSTIC RED",150,1
1810,41145,"Nokia 6650 Fold - внешняя панель верхнего флипа с защитным стеклом дисплея (original), цвет: Black",150,1
1811,39992,"Nokia 6650 Fold - внутренние панели корпуса в сборе с межплатным кабелем (original) (F)",900,1
1812,41150,"Nokia 6650 Fold - крышка АКБ (original), цвет: Black",100,1
1813,41151,"Nokia 6650 Fold - крышка АКБ (original), цвет: Red",100,1
1814,41147,"Nokia 6650 Fold - накладка внутренней панели нижнего флипа (original), цвет: Black",50,1
1815,29528,"Nokia 6670 - передняя панель с защитным стеклом дисплея (original), цвет: Deep Blue",100,1
1816,28495,"Nokia 6670, 7610- средняя часть корпуса с клавишей включения on, off и защелкой крышки АКБ (original)",100,1
1817,29602,"Nokia 6680 - крышка АКБ с шторкой видеокамеры (original), цвет: BLUE SILVER",150,1
1818,29658,"Nokia 6680, 6681 - рамка средней части корпуса с подклавиатурной платой (original), цвет: GRAPHITE",200,1
1819,29643,"Nokia 6681 - крышка АКБ с шторкой видеокамеры (original), цвет: BLUE",150,1
1820,44534,"Nokia 6700 Classic - винт для крепления (original, M1.4 x 3.3 mm) (F)",50,1
1821,44536,"Nokia 6700 Classic - винт для крепления (original, M1.4 x 5 mm), цвет: Black (F)",50,1
1822,44535,"Nokia 6700 Classic - винт для крепления (original, M1.4 x 5 mm), цвет: Silver (F)",50,1
1823,41639,"Nokia 6700 Classic - задняя панель корпуса (original), цвет: Gloss Black",300,1
